clean_dist,year,event_count,max_duration,monsoon_peak_flag,cyclonic_flag,flood_occurred,y_lag1,prior_cum_events,prior_3yr_events,prior_5yr_events,prior_10yr_events,flood_acceleration_rate,Dist_Name,Population,Corrected_Percent_Flooded_Area,Parmanent_Water,Mean_Flood_Duration,dfsi_score,dfsi_rank,drainage_stress_ratio,exposure_severity_index,rainfall_anomaly_pct,hydro_rain_stress
ganjam,1995,3,10.0,0,0,1,1.0,15.0,2.0,4.0,6.0,0.06666666666666665,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-0.035939228113947425,3.0942496897399123
ganjam,1996,0,0.0,0,0,0,1.0,16.0,2.0,4.0,6.0,0.06666666666666665,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-3.7060571662515898,2.9806462486261522
ganjam,1997,1,21.0,1,0,1,0.0,16.0,2.0,3.0,5.0,0.16666666666666663,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,13.667433722609976,3.5184187078225873
ganjam,1998,0,0.0,0,0,0,1.0,17.0,2.0,3.0,6.0,0.06666666666666665,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-3.601938621800512,2.9838690946307684
ganjam,1999,0,0.0,0,0,0,0.0,17.0,1.0,3.0,6.0,-0.26666666666666666,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-15.07428662871311,2.6287583779704753
ganjam,2000,0,0.0,0,0,0,0.0,17.0,1.0,2.0,6.0,-0.26666666666666666,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-4.768189869837198,2.947769395053426
ganjam,2001,1,14.0,1,0,1,0.0,17.0,0.0,1.0,5.0,-0.5,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-35.04164939009469,2.010696190897885
ganjam,2002,0,0.0,0,0,0,1.0,18.0,1.0,2.0,5.0,-0.16666666666666669,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-23.10286275987565,2.3802448721056786
ganjam,2003,1,30.0,1,0,1,0.0,18.0,1.0,1.0,4.0,-0.06666666666666671,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,9.690631875599433,3.395322289107171
ganjam,2004,0,0.0,0,0,0,1.0,19.0,2.0,2.0,5.0,0.16666666666666663,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,11.342198323582986,3.446444251638481
ganjam,2005,0,0.0,0,0,0,0.0,19.0,1.0,2.0,4.0,-0.06666666666666671,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,10.703478102049683,3.4266735477270016
ganjam,2006,3,31.0,1,0,1,0.0,19.0,1.0,2.0,3.0,0.033333333333333326,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,24.797001346323533,3.862919130281419
ganjam,2007,0,0.0,0,0,0,1.0,20.0,1.0,2.0,4.0,-0.06666666666666671,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-10.02691036896874,2.7849929517274763
ganjam,2008,0,0.0,0,0,0,0.0,20.0,1.0,2.0,3.0,0.033333333333333326,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,0.18877661574034477,3.1012054588909126
ganjam,2009,1,17.0,1,0,1,0.0,20.0,1.0,1.0,3.0,0.033333333333333326,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-15.608526969834129,2.6122217047201506
ganjam,2010,0,0.0,0,0,0,1.0,21.0,1.0,2.0,4.0,-0.06666666666666671,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,21.66898040588094,3.7660955543909673
ganjam,2011,0,0.0,0,0,0,0.0,21.0,1.0,2.0,4.0,-0.06666666666666671,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,3.276881104411043,3.196793476045985
ganjam,2012,0,0.0,0,0,0,0.0,21.0,1.0,1.0,3.0,0.033333333333333326,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,6.349338190708205,3.2918971494322493
ganjam,2013,0,0.0,0,0,0,0.0,21.0,0.0,1.0,3.0,-0.3,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-6.948182870517267,2.8802907170775254
ganjam,2014,0,0.0,0,0,0,0.0,21.0,0.0,1.0,2.0,-0.2,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,4.828452812442617,3.2448202392558296
ganjam,2015,0,0.0,0,0,0,0.0,21.0,0.0,0.0,2.0,-0.2,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-30.341602659616363,2.1561796579084183
ganjam,2016,0,0.0,0,0,0,0.0,21.0,0.0,0.0,2.0,-0.2,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-36.53181815384065,1.9645700711776877
ganjam,2017,0,0.0,0,0,0,0.0,21.0,0.0,0.0,1.0,-0.1,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,5.967054636209553,3.2800640890226744
ganjam,2018,1,5.0,1,0,1,0.0,21.0,0.0,0.0,1.0,-0.1,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,19.195635056663875,3.6895365588845843
ganjam,2019,1,10.0,0,0,1,1.0,22.0,1.0,1.0,2.0,0.1333333333333333,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,7.642914882330718,3.331938032583661
ganjam,2020,0,0.0,0,0,0,1.0,23.0,2.0,2.0,2.0,0.4666666666666666,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,14.508662929211903,3.5444577981859533
ganjam,2021,0,0.0,0,0,0,0.0,23.0,2.0,2.0,2.0,0.4666666666666666,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-4.701172159307185,2.949843835891597
ganjam,2022,0,0.0,0,0,0,0.0,23.0,1.0,2.0,2.0,0.1333333333333333,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-18.40355109937413,2.525705586038455
ganjam,2023,0,0.0,0,0,0,0.0,23.0,0.0,2.0,2.0,-0.2,Ganjam,3912072,2.595362139,1.187000815,23.0,2603.851890162173,16,0.42463221435224563,10.064573481230392,-37.20672246623491,1.9436793386173576
garhwa,1967,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-3.7969957471234923,1.0077426162611152
garhwa,1968,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,25.829321825741125,1.3180832653180135
garhwa,1969,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,5.42637042350805,1.1043589249482586
garhwa,1970,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,5.659729088254926,1.1068033961284003
garhwa,1971,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,1.5351591994966407,1.0635978342758474
garhwa,1972,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-27.943812934178936,0.7548006534249128
garhwa,1973,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,0.5897965566047194,1.0536950019218885
garhwa,1974,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,26.193948640027287,1.3219027923966256
garhwa,1975,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,6.616964159321855,1.1168305941601608
garhwa,1976,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-6.3658958031349435,0.9808329570102098
garhwa,1977,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,4.1409884370591215,1.0908943329016936
garhwa,1978,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-40.79675060715259,0.6201639740634547
garhwa,1979,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-6.308682722556026,0.9814322736319174
garhwa,1980,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-2.1455877472391,1.0250413922322228
garhwa,1981,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,26.81018070152899,1.328357926669245
garhwa,1982,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,6.278061108550352,1.1132805278218414
garhwa,1983,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,18.234900356525408,1.2385304257802796
garhwa,1984,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-8.574004768763714,0.9577026449862397
garhwa,1985,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-10.90943879781195,0.933238581552712
garhwa,1986,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-36.102101932777046,0.669341206877372
garhwa,1987,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-12.498611730148133,0.9165917283597055
garhwa,1988,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-4.884946456297047,0.9963461499808751
garhwa,1989,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,14.169174047038686,1.1959412602969022
garhwa,1990,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,1.7215848608596573,1.0655506743683079
garhwa,1991,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,6.540130485012177,1.1160257485260032
garhwa,1992,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-10.54068575913334,0.9371013315243804
garhwa,1993,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-17.003125158974107,0.8694061941552195
garhwa,1994,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-8.096180574207882,0.9627079336222248
garhwa,1995,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,0.6483670770721469,1.054308537954261
garhwa,1996,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,21.560762414442564,1.2733693890496494
garhwa,1997,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,9.768846400104527,1.1498470896442747
garhwa,1998,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-0.3915607165573416,1.0434151197745112
garhwa,1999,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-8.099523990806304,0.9626729107721973
garhwa,2000,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-23.13376081563776,0.8051867566857791
garhwa,2001,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-15.140555286683114,0.888916926181195
garhwa,2002,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,32.498539409171684,1.3879444388659279
garhwa,2003,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-5.220882381517525,0.992827164780705
garhwa,2004,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,7.2406336041129356,1.123363636271027
garhwa,2005,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-0.9932137429043344,1.0371127033420824
garhwa,2006,2,2.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-9.161350665321073,0.951550098139666
garhwa,2007,1,3.0,1,0,1,1.0,1.0,1.0,1.0,1.0,0.2333333333333333,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-16.998963888236197,0.8694497841646268
garhwa,2008,0,0.0,0,0,0,1.0,2.0,2.0,2.0,2.0,0.4666666666666666,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-4.914136170080372,0.9960403828297932
garhwa,2009,0,0.0,0,0,0,0.0,2.0,2.0,2.0,2.0,0.4666666666666666,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-27.362801622268726,0.7608868444341107
garhwa,2010,0,0.0,0,0,0,0.0,2.0,1.0,2.0,2.0,0.1333333333333333,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,25.976721350128418,1.3196273000755065
garhwa,2011,1,2.0,1,0,1,0.0,2.0,0.0,2.0,2.0,-0.2,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,21.820459740457046,1.2760897621272504
garhwa,2012,0,0.0,0,0,0,1.0,3.0,1.0,2.0,3.0,0.033333333333333326,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-14.679340507599441,0.8937482284023849
garhwa,2013,0,0.0,0,0,0,0.0,3.0,1.0,1.0,3.0,0.033333333333333326,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-41.511841236649104,0.6126732796986675
garhwa,2014,0,0.0,0,0,0,0.0,3.0,1.0,1.0,3.0,0.033333333333333326,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-27.332289284444297,0.7612064662940126
garhwa,2015,0,0.0,0,0,0,0.0,3.0,0.0,1.0,3.0,-0.3,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-13.26464117245033,0.9085674413812084
garhwa,2016,3,3.0,1,0,1,0.0,3.0,0.0,1.0,3.0,-0.3,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,41.28467037905238,1.4799806354396499
garhwa,2017,0,0.0,0,0,0,1.0,4.0,1.0,1.0,3.0,0.033333333333333326,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,18.074089229204716,1.2368459022310554
garhwa,2018,0,0.0,0,0,0,0.0,4.0,1.0,1.0,2.0,0.1333333333333333,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-17.222299440721436,0.8671103067677048
garhwa,2019,0,0.0,0,0,0,0.0,4.0,1.0,1.0,2.0,0.1333333333333333,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-5.827883209004386,0.9864687292337613
garhwa,2020,0,0.0,0,0,0,0.0,4.0,0.0,1.0,2.0,-0.2,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-6.058003849778409,0.984058176898205
garhwa,2021,0,0.0,0,0,0,0.0,4.0,0.0,1.0,2.0,-0.2,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-7.640198077412328,0.9674844268082604
garhwa,2022,0,0.0,0,0,0,0.0,4.0,0.0,0.0,1.0,-0.1,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-30.41795955458314,0.7288835523154099
garhwa,2023,0,0.0,0,0,0,0.0,4.0,0.0,0.0,1.0,-0.1,Garhwa,1689634,0.547516784,0.290692695,2.0,9.561457254466893,612,0.3888778168223711,1.029280003564766,-2.159843647633006,1.0248920592828863
garhwal,1967,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-11.48222620176865,0.7244670516077243
garhwal,1968,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-8.278159212020707,0.75069049652295
garhwal,1969,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,15.852665293365146,0.9481874119122705
garhwal,1970,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,17.588639644495856,0.962395363218152
garhwal,1971,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,8.250055561975216,0.8859644252703007
garhwal,1972,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-2.5089533280398673,0.797908127486112
garhwal,1973,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-17.339890319860565,0.676525440891039
garhwal,1974,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,11.43279618341609,0.9120133261306325
garhwal,1975,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,14.326848799284962,0.9356994817562277
garhwal,1976,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,13.842205073414096,0.9317329516900494
garhwal,1977,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-4.580485077818072,0.7809538319285388
garhwal,1978,1,7.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-13.156622906875146,0.7107630779070839
garhwal,1979,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.2333333333333333,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-10.516943968189018,0.7323673313337461
garhwal,1980,1,52.0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,29.656013682151663,1.0611598769940598
garhwal,1981,0,0.0,0,0,0,1.0,2.0,2.0,2.0,2.0,0.4666666666666666,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,4.819879681462236,0.8578904091713914
garhwal,1982,0,0.0,0,0,0,0.0,2.0,1.0,2.0,2.0,0.1333333333333333,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-0.39703824638822205,0.8151929373813267
garhwal,1983,0,0.0,0,0,0,0.0,2.0,1.0,2.0,2.0,0.1333333333333333,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-1.6190961733291989,0.8051910963359019
garhwal,1984,0,0.0,0,0,0,0.0,2.0,0.0,1.0,2.0,-0.2,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-2.661660933088541,0.7966583035960549
garhwal,1985,3,21.0,1,0,1,0.0,2.0,0.0,1.0,2.0,-0.2,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,29.63009029137436,1.0609477089550519
garhwal,1986,1,7.0,1,0,1,1.0,3.0,1.0,1.0,3.0,0.033333333333333326,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-18.087241281317276,0.6704088032449445
garhwal,1987,0,0.0,0,0,0,1.0,4.0,2.0,2.0,4.0,0.2666666666666666,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,5.127950764148197,0.8604117937406399
garhwal,1988,0,0.0,0,0,0,0.0,4.0,2.0,2.0,4.0,0.2666666666666666,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-6.014851927541711,0.7692143644978305
garhwal,1989,0,0.0,0,0,0,0.0,4.0,1.0,2.0,3.0,0.033333333333333326,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,13.56093045009041,0.9294308807238741
garhwal,1990,1,1.0,1,0,1,0.0,4.0,0.0,2.0,3.0,-0.3,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,24.367059330321442,1.0178728285184364
garhwal,1991,0,0.0,0,0,0,1.0,5.0,1.0,2.0,3.0,0.033333333333333326,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-3.9438407275480776,0.7861643996549048
garhwal,1992,0,0.0,0,0,0,0.0,5.0,1.0,1.0,3.0,0.033333333333333326,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,-15.464391335855002,0.6918753210442941
garhwal,1993,1,31.0,1,0,1,0.0,5.0,1.0,1.0,3.0,0.033333333333333326,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,14.842780165103397,0.9399220831546589
garhwal,1994,1,1.0,1,0,1,1.0,6.0,1.0,2.0,4.0,-0.06666666666666671,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,6.371508528716387,0.8705895985875419
garhwal,1995,0,0.0,0,0,0,1.0,7.0,2.0,3.0,5.0,0.16666666666666663,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,12.650757099051638,0.9219816354956558
garhwal,1996,1,2.0,1,0,1,0.0,7.0,2.0,2.0,4.0,0.2666666666666666,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,21.978398479582975,0.9983230137233895
garhwal,1997,0,0.0,0,0,0,1.0,8.0,2.0,3.0,4.0,0.2666666666666666,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,19.052342759158932,0.9743749310993561
garhwal,1998,0,0.0,0,0,0,0.0,8.0,1.0,3.0,4.0,-0.06666666666666671,Garhwal,727119,0.318442467,0.69594354,7.0,230.37099038425734,281,1.3423737141502337,1.5050059414977603,37.49101788021175,1.125284878642216
